phase,call,module_name,us
decode,15,model.layers.26.self_attn.v_proj,280.157
decode,15,model.layers.26.self_attn.q_norm,162.709
decode,15,model.layers.26.self_attn.k_norm,174.427
decode,15,model.layers.26.self_attn.q_rope,175.781
decode,15,model.layers.26.self_attn.k_rope,195.312
decode,15,model.layers.26.self_attn.qk_matmul,375.468
decode,15,model.layers.26.self_attn.mask,142.552
decode,15,model.layers.26.self_attn.softmax,191.093
decode,15,model.layers.26.self_attn.av_matmul,409.375
decode,15,model.layers.26.self_attn.o_proj,423.438
decode,15,model.layers.26.self_attn,4567.97
decode,15,model.layers.26.post_attention_layernorm,147.187
decode,15,model.layers.26.mlp.gate_proj,914.531
decode,15,model.layers.26.mlp.act,174.062
decode,15,model.layers.26.mlp.up_proj,946.459
decode,15,model.layers.26.mlp.down_proj,954.947
decode,15,model.layers.26.mlp,3062.34
decode,15,model.layers.26,8168.18
decode,15,model.layers.27.input_layernorm,143.281
decode,15,model.layers.27.self_attn.q_proj,426.666
decode,15,model.layers.27.self_attn.k_proj,312.031
decode,15,model.layers.27.self_attn.v_proj,323.125
decode,15,model.layers.27.self_attn.q_norm,147.864
decode,15,model.layers.27.self_attn.k_norm,188.438
decode,15,model.layers.27.self_attn.q_rope,157.344
decode,15,model.layers.27.self_attn.k_rope,159.427
decode,15,model.layers.27.self_attn.qk_matmul,375.521
decode,15,model.layers.27.self_attn.mask,168.125
decode,15,model.layers.27.self_attn.softmax,167.864
decode,15,model.layers.27.self_attn.av_matmul,398.802
decode,15,model.layers.27.self_attn.o_proj,409.271
decode,15,model.layers.27.self_attn,4498.54
decode,15,model.layers.27.post_attention_layernorm,163.75
decode,15,model.layers.27.mlp.gate_proj,921.562
decode,15,model.layers.27.mlp.act,162.708
decode,15,model.layers.27.mlp.up_proj,931.771
decode,15,model.layers.27.mlp.down_proj,895.052
decode,15,model.layers.27.mlp,2946.04
decode,15,model.layers.27,8018.85
decode,15,model.norm,157.709
decode,15,model,227506
decode,15,lm_head_out,85592.8
decode,15,model.embed_tokens,5.572
decode,16,model.layers.0.input_layernorm,4845.57
decode,16,model.layers.0.self_attn.q_proj,405
decode,16,model.layers.0.self_attn.k_proj,255.261
decode,16,model.layers.0.self_attn.v_proj,248.177
decode,16,model.layers.0.self_attn.q_norm,126.354
decode,16,model.layers.0.self_attn.k_norm,135.313
decode,16,model.layers.0.self_attn.q_rope,118.698
decode,16,model.layers.0.self_attn.k_rope,110.99
decode,16,model.layers.0.self_attn.qk_matmul,385.104
decode,16,model.layers.0.self_attn.mask,136.25
decode,16,model.layers.0.self_attn.softmax,124.688
decode,16,model.layers.0.self_attn.av_matmul,402.552
decode,16,model.layers.0.self_attn.o_proj,366.718
decode,16,model.layers.0.self_attn,3495.73
decode,16,model.layers.0.post_attention_layernorm,133.333
decode,16,model.layers.0.mlp.gate_proj,859.844
decode,16,model.layers.0.mlp.act,133.281
decode,16,model.layers.0.mlp.up_proj,854.062
decode,16,model.layers.0.mlp.down_proj,822.864
decode,16,model.layers.0.mlp,2688.33
decode,16,model.layers.0,11328.9
decode,16,model.layers.1.input_layernorm,130.833
decode,16,model.layers.1.self_attn.q_proj,360.417
decode,16,model.layers.1.self_attn.k_proj,365
decode,16,model.layers.1.self_attn.v_proj,297.188
decode,16,model.layers.1.self_attn.q_norm,150.938
decode,16,model.layers.1.self_attn.k_norm,148.906
decode,16,model.layers.1.self_attn.q_rope,150.417
decode,16,model.layers.1.self_attn.k_rope,145.677
decode,16,model.layers.1.self_attn.qk_matmul,393.75
decode,16,model.layers.1.self_attn.mask,162.969
decode,16,model.layers.1.self_attn.softmax,127.188
decode,16,model.layers.1.self_attn.av_matmul,420.573
decode,16,model.layers.1.self_attn.o_proj,379.218
decode,16,model.layers.1.self_attn,3835.31
decode,16,model.layers.1.post_attention_layernorm,134.323
decode,16,model.layers.1.mlp.gate_proj,877.5
decode,16,model.layers.1.mlp.act,124.219
decode,16,model.layers.1.mlp.up_proj,884.375
decode,16,model.layers.1.mlp.down_proj,815.625
decode,16,model.layers.1.mlp,2723.28
decode,16,model.layers.1,6996.88
decode,16,model.layers.2.input_layernorm,134.791
decode,16,model.layers.2.self_attn.q_proj,371.406
decode,16,model.layers.2.self_attn.k_proj,239.74
decode,16,model.layers.2.self_attn.v_proj,271.302
decode,16,model.layers.2.self_attn.q_norm,158.281
decode,16,model.layers.2.self_attn.k_norm,142.344
decode,16,model.layers.2.self_attn.q_rope,161.771
decode,16,model.layers.2.self_attn.k_rope,127.917
decode,16,model.layers.2.self_attn.qk_matmul,397.448
decode,16,model.layers.2.self_attn.mask,140.781
decode,16,model.layers.2.self_attn.softmax,124.843
decode,16,model.layers.2.self_attn.av_matmul,418.177
decode,16,model.layers.2.self_attn.o_proj,395.26
decode,16,model.layers.2.self_attn,3656.3
decode,16,model.layers.2.post_attention_layernorm,153.385
decode,16,model.layers.2.mlp.gate_proj,890.313
decode,16,model.layers.2.mlp.act,137.604
decode,16,model.layers.2.mlp.up_proj,877.135
decode,16,model.layers.2.mlp.down_proj,807.969
decode,16,model.layers.2.mlp,2733.18
decode,16,model.layers.2,6837.66
decode,16,model.layers.3.input_layernorm,121.302
decode,16,model.layers.3.self_attn.q_proj,380.156
decode,16,model.layers.3.self_attn.k_proj,262.187
decode,16,model.layers.3.self_attn.v_proj,270.625
decode,16,model.layers.3.self_attn.q_norm,140.729
decode,16,model.layers.3.self_attn.k_norm,141.666
decode,16,model.layers.3.self_attn.q_rope,153.177
decode,16,model.layers.3.self_attn.k_rope,135.468
decode,16,model.layers.3.self_attn.qk_matmul,407.291
decode,16,model.layers.3.self_attn.mask,197.709
decode,16,model.layers.3.self_attn.softmax,131.614
decode,16,model.layers.3.self_attn.av_matmul,431.51
decode,16,model.layers.3.self_attn.o_proj,375.26
decode,16,model.layers.3.self_attn,3771.25
decode,16,model.layers.3.post_attention_layernorm,128.125
decode,16,model.layers.3.mlp.gate_proj,884.479
decode,16,model.layers.3.mlp.act,126.823
decode,16,model.layers.3.mlp.up_proj,893.229
decode,16,model.layers.3.mlp.down_proj,815.938
decode,16,model.layers.3.mlp,2776.72
decode,16,model.layers.3,6991.25
decode,16,model.layers.4.input_layernorm,142.657
decode,16,model.layers.4.self_attn.q_proj,418.125
decode,16,model.layers.4.self_attn.k_proj,243.646
decode,16,model.layers.4.self_attn.v_proj,268.75
decode,16,model.layers.4.self_attn.q_norm,113.907
decode,16,model.layers.4.self_attn.k_norm,162.5
decode,16,model.layers.4.self_attn.q_rope,176.875
decode,16,model.layers.4.self_attn.k_rope,133.229
decode,16,model.layers.4.self_attn.qk_matmul,388.542
decode,16,model.layers.4.self_attn.mask,128.697
decode,16,model.layers.4.self_attn.softmax,157.187
decode,16,model.layers.4.self_attn.av_matmul,432.187
decode,16,model.layers.4.self_attn.o_proj,385.312
decode,16,model.layers.4.self_attn,4195.83
decode,16,model.layers.4.post_attention_layernorm,130.677
decode,16,model.layers.4.mlp.gate_proj,883.542
decode,16,model.layers.4.mlp.act,167.656
decode,16,model.layers.4.mlp.up_proj,862.604
decode,16,model.layers.4.mlp.down_proj,795.625
decode,16,model.layers.4.mlp,2735.1
decode,16,model.layers.4,7420.16
decode,16,model.layers.5.input_layernorm,136.25
decode,16,model.layers.5.self_attn.q_proj,406.615
decode,16,model.layers.5.self_attn.k_proj,262.969
decode,16,model.layers.5.self_attn.v_proj,258.906
decode,16,model.layers.5.self_attn.q_norm,156.406
decode,16,model.layers.5.self_attn.k_norm,128.75
decode,16,model.layers.5.self_attn.q_rope,137.813
decode,16,model.layers.5.self_attn.k_rope,157.813
decode,16,model.layers.5.self_attn.qk_matmul,394.115
decode,16,model.layers.5.self_attn.mask,143.281
decode,16,model.layers.5.self_attn.softmax,147.604
decode,16,model.layers.5.self_attn.av_matmul,420.156
decode,16,model.layers.5.self_attn.o_proj,377.864
decode,16,model.layers.5.self_attn,4072.03
decode,16,model.layers.5.post_attention_layernorm,141.875
decode,16,model.layers.5.mlp.gate_proj,934.791
decode,16,model.layers.5.mlp.act,177.916
decode,16,model.layers.5.mlp.up_proj,894.062
decode,16,model.layers.5.mlp.down_proj,837.136
decode,16,model.layers.5.mlp,2876.3
decode,16,model.layers.5,7439.53
decode,16,model.layers.6.input_layernorm,193.542
decode,16,model.layers.6.self_attn.q_proj,419.896
decode,16,model.layers.6.self_attn.k_proj,259.531
decode,16,model.layers.6.self_attn.v_proj,299.219
decode,16,model.layers.6.self_attn.q_norm,178.49
decode,16,model.layers.6.self_attn.k_norm,174.531
decode,16,model.layers.6.self_attn.q_rope,160.937
decode,16,model.layers.6.self_attn.k_rope,158.125
decode,16,model.layers.6.self_attn.qk_matmul,411.666
decode,16,model.layers.6.self_attn.mask,176.51
decode,16,model.layers.6.self_attn.softmax,168.229
decode,16,model.layers.6.self_attn.av_matmul,452.344
decode,16,model.layers.6.self_attn.o_proj,414.532
decode,16,model.layers.6.self_attn,4318.28
decode,16,model.layers.6.post_attention_layernorm,163.281
decode,16,model.layers.6.mlp.gate_proj,896.875
decode,16,model.layers.6.mlp.act,173.646
decode,16,model.layers.6.mlp.up_proj,880.416
decode,16,model.layers.6.mlp.down_proj,859.479
decode,16,model.layers.6.mlp,2847.55
decode,16,model.layers.6,7738.59
decode,16,model.layers.7.input_layernorm,179.219
decode,16,model.layers.7.self_attn.q_proj,433.333
decode,16,model.layers.7.self_attn.k_proj,300.156
decode,16,model.layers.7.self_attn.v_proj,292.656
decode,16,model.layers.7.self_attn.q_norm,165.468
decode,16,model.layers.7.self_attn.k_norm,156.666
decode,16,model.layers.7.self_attn.q_rope,195.677
decode,16,model.layers.7.self_attn.k_rope,194.479
decode,16,model.layers.7.self_attn.qk_matmul,416.562
decode,16,model.layers.7.self_attn.mask,168.541
decode,16,model.layers.7.self_attn.softmax,149.323
decode,16,model.layers.7.self_attn.av_matmul,452.135
decode,16,model.layers.7.self_attn.o_proj,422.031
decode,16,model.layers.7.self_attn,4361.88
decode,16,model.layers.7.post_attention_layernorm,176.094
decode,16,model.layers.7.mlp.gate_proj,952.084
decode,16,model.layers.7.mlp.act,184.428
decode,16,model.layers.7.mlp.up_proj,943.646
decode,16,model.layers.7.mlp.down_proj,911.718
decode,16,model.layers.7.mlp,3036.04
decode,16,model.layers.7,7970.21
decode,16,model.layers.8.input_layernorm,202.187
decode,16,model.layers.8.self_attn.q_proj,443.854
decode,16,model.layers.8.self_attn.k_proj,354.375
decode,16,model.layers.8.self_attn.v_proj,297.969
decode,16,model.layers.8.self_attn.q_norm,191.719
decode,16,model.layers.8.self_attn.k_norm,164.531
decode,16,model.layers.8.self_attn.q_rope,202.5
decode,16,model.layers.8.self_attn.k_rope,173.854
decode,16,model.layers.8.self_attn.qk_matmul,431.875
decode,16,model.layers.8.self_attn.mask,165.625
decode,16,model.layers.8.self_attn.softmax,181.563
decode,16,model.layers.8.self_attn.av_matmul,460.312
decode,16,model.layers.8.self_attn.o_proj,413.958
decode,16,model.layers.8.self_attn,5010.16
decode,16,model.layers.8.post_attention_layernorm,160.625
decode,16,model.layers.8.mlp.gate_proj,972.604
decode,16,model.layers.8.mlp.act,163.489
decode,16,model.layers.8.mlp.up_proj,951.823
decode,16,model.layers.8.mlp.down_proj,888.646
decode,16,model.layers.8.mlp,3062.24
decode,16,model.layers.8,8698.12
decode,16,model.layers.9.input_layernorm,196.563
decode,16,model.layers.9.self_attn.q_proj,462.031
decode,16,model.layers.9.self_attn.k_proj,282.135
decode,16,model.layers.9.self_attn.v_proj,368.437
decode,16,model.layers.9.self_attn.q_norm,155.261
decode,16,model.layers.9.self_attn.k_norm,224.375
decode,16,model.layers.9.self_attn.q_rope,190.989
decode,16,model.layers.9.self_attn.k_rope,214.583
decode,16,model.layers.9.self_attn.qk_matmul,452.604
decode,16,model.layers.9.self_attn.mask,174.01
decode,16,model.layers.9.self_attn.softmax,171.406
decode,16,model.layers.9.self_attn.av_matmul,457.5
decode,16,model.layers.9.self_attn.o_proj,456.355
decode,16,model.layers.9.self_attn,5020.78
decode,16,model.layers.9.post_attention_layernorm,212.135
decode,16,model.layers.9.mlp.gate_proj,1005.16
decode,16,model.layers.9.mlp.act,100.729
decode,16,model.layers.9.mlp.up_proj,988.594
decode,16,model.layers.9.mlp.down_proj,946.302
decode,16,model.layers.9.mlp,3101.41
decode,16,model.layers.9,8757.4
decode,16,model.layers.10.input_layernorm,178.125
decode,16,model.layers.10.self_attn.q_proj,453.125
decode,16,model.layers.10.self_attn.k_proj,330.938
decode,16,model.layers.10.self_attn.v_proj,330.782
decode,16,model.layers.10.self_attn.q_norm,187.187
decode,16,model.layers.10.self_attn.k_norm,190.157
decode,16,model.layers.10.self_attn.q_rope,206.406
decode,16,model.layers.10.self_attn.k_rope,207.5
decode,16,model.layers.10.self_attn.qk_matmul,449.115
decode,16,model.layers.10.self_attn.mask,199.948
decode,16,model.layers.10.self_attn.softmax,164.115
decode,16,model.layers.10.self_attn.av_matmul,487.657
decode,16,model.layers.10.self_attn.o_proj,454.218
decode,16,model.layers.10.self_attn,5107.71
decode,16,model.layers.10.post_attention_layernorm,213.021
decode,16,model.layers.10.mlp.gate_proj,960.625
decode,16,model.layers.10.mlp.act,95.208
decode,16,model.layers.10.mlp.up_proj,979.011
decode,16,model.layers.10.mlp.down_proj,923.333
decode,16,model.layers.10.mlp,3008.96
decode,16,model.layers.10,8772.97
decode,16,model.layers.11.input_layernorm,200.469
decode,16,model.layers.11.self_attn.q_proj,457.187
decode,16,model.layers.11.self_attn.k_proj,327.031
decode,16,model.layers.11.self_attn.v_proj,318.438
decode,16,model.layers.11.self_attn.q_norm,171.25
decode,16,model.layers.11.self_attn.k_norm,181.198
decode,16,model.layers.11.self_attn.q_rope,176.875
decode,16,model.layers.11.self_attn.k_rope,140.365
decode,16,model.layers.11.self_attn.qk_matmul,499.844
decode,16,model.layers.11.self_attn.mask,185.937
decode,16,model.layers.11.self_attn.softmax,214.844
decode,16,model.layers.11.self_attn.av_matmul,481.718
decode,16,model.layers.11.self_attn.o_proj,445.937
decode,16,model.layers.11.self_attn,5170.94
decode,16,model.layers.11.post_attention_layernorm,101.25
decode,16,model.layers.11.mlp.gate_proj,1006.35
decode,16,model.layers.11.mlp.act,202.656
decode,16,model.layers.11.mlp.up_proj,976.562
decode,16,model.layers.11.mlp.down_proj,917.656
decode,16,model.layers.11.mlp,3210.94
decode,16,model.layers.11,8952.71
decode,16,model.layers.12.input_layernorm,216.719
decode,16,model.layers.12.self_attn.q_proj,490.573
decode,16,model.layers.12.self_attn.k_proj,317.187
decode,16,model.layers.12.self_attn.v_proj,338.854
decode,16,model.layers.12.self_attn.q_norm,213.125
decode,16,model.layers.12.self_attn.k_norm,258.333
decode,16,model.layers.12.self_attn.q_rope,267.76
decode,16,model.layers.12.self_attn.k_rope,186.354
decode,16,model.layers.12.self_attn.qk_matmul,464.584
decode,16,model.layers.12.self_attn.mask,226.25
decode,16,model.layers.12.self_attn.softmax,196.406
decode,16,model.layers.12.self_attn.av_matmul,496.719
decode,16,model.layers.12.self_attn.o_proj,459.844
decode,16,model.layers.12.self_attn,5933.02
decode,16,model.layers.12.post_attention_layernorm,175.469
decode,16,model.layers.12.mlp.gate_proj,1014.11
decode,16,model.layers.12.mlp.act,330.208
decode,16,model.layers.12.mlp.up_proj,1088.91
decode,16,model.layers.12.mlp.down_proj,953.073
decode,16,model.layers.12.mlp,3476.56
decode,16,model.layers.12,10174.8
decode,16,model.layers.13.input_layernorm,177.969
decode,16,model.layers.13.self_attn.q_proj,515.365
decode,16,model.layers.13.self_attn.k_proj,336.875
decode,16,model.layers.13.self_attn.v_proj,314.844
decode,16,model.layers.13.self_attn.q_norm,238.802
decode,16,model.layers.13.self_attn.k_norm,171.459
decode,16,model.layers.13.self_attn.q_rope,224.219
decode,16,model.layers.13.self_attn.k_rope,208.646
decode,16,model.layers.13.self_attn.qk_matmul,457.812
decode,16,model.layers.13.self_attn.mask,179.532
decode,16,model.layers.13.self_attn.softmax,240.937
decode,16,model.layers.13.self_attn.av_matmul,471.041
decode,16,model.layers.13.self_attn.o_proj,439.114
decode,16,model.layers.13.self_attn,5817.19
decode,16,model.layers.13.post_attention_layernorm,196.875
decode,16,model.layers.13.mlp.gate_proj,955.937
decode,16,model.layers.13.mlp.act,220.729
decode,16,model.layers.13.mlp.up_proj,1001.51
decode,16,model.layers.13.mlp.down_proj,935.781
decode,16,model.layers.13.mlp,3217.29
decode,16,model.layers.13,9728.54
decode,16,model.layers.14.input_layernorm,230
decode,16,model.layers.14.self_attn.q_proj,506.875
decode,16,model.layers.14.self_attn.k_proj,306.979
decode,16,model.layers.14.self_attn.v_proj,344.166
decode,16,model.layers.14.self_attn.q_norm,263.646
decode,16,model.layers.14.self_attn.k_norm,201.719
decode,16,model.layers.14.self_attn.q_rope,244.948
decode,16,model.layers.14.self_attn.k_rope,238.438
decode,16,model.layers.14.self_attn.qk_matmul,452.5
decode,16,model.layers.14.self_attn.mask,227.813
decode,16,model.layers.14.self_attn.softmax,94.844
decode,16,model.layers.14.self_attn.av_matmul,525
decode,16,model.layers.14.self_attn.o_proj,472.396
decode,16,model.layers.14.self_attn,5981.61
decode,16,model.layers.14.post_attention_layernorm,198.073
decode,16,model.layers.14.mlp.gate_proj,981.406
decode,16,model.layers.14.mlp.act,245.469
decode,16,model.layers.14.mlp.up_proj,970.417
decode,16,model.layers.14.mlp.down_proj,914.739
decode,16,model.layers.14.mlp,3216.25
decode,16,model.layers.14,9931.41
decode,16,model.layers.15.input_layernorm,292.135
decode,16,model.layers.15.self_attn.q_proj,435.052
decode,16,model.layers.15.self_attn.k_proj,374.218
decode,16,model.layers.15.self_attn.v_proj,304.844
decode,16,model.layers.15.self_attn.q_norm,206.77
decode,16,model.layers.15.self_attn.k_norm,226.563
decode,16,model.layers.15.self_attn.q_rope,215
decode,16,model.layers.15.self_attn.k_rope,233.125
decode,16,model.layers.15.self_attn.qk_matmul,447.761
decode,16,model.layers.15.self_attn.mask,201.146
decode,16,model.layers.15.self_attn.softmax,234.219
